351	53
53	351
351	184
184	351
351	192
192	351
351	292
292	351
352	1
1	352
352	22
22	352
352	80
80	352
352	92
92	352
353	158
158	353
353	226
226	353
353	243
243	353
354	99
99	354
354	159
159	354
356	279
279	356
356	281
281	356
357	74
74	357
360	257
257	360
360	266
266	360
361	55
55	361
361	106
106	361
361	183
183	361
361	222
222	361
361	272
272	361
361	338
338	361
362	4
4	362
362	69
69	362
363	54
54	363
363	105
105	363
363	294
294	363
364	2
2	364
364	206
206	364
364	354
354	364
366	40
40	366
366	44
44	366
366	88
88	366
366	102
102	366
366	180
180	366
367	77
77	367
367	83
83	367
367	274
274	367
367	315
315	367
368	47
47	368
368	53
53	368
368	175
175	368
369	144
144	369
369	276
276	369
371	177
177	371
371	277
277	371
372	100
100	372
372	357
357	372
373	199
199	373
374	117
117	374
374	176
176	374
374	310
310	374
375	49
49	375
375	298
298	375
377	41
41	377
377	322
322	377
378	6
6	378
378	333
333	378
379	179
179	379
380	116
116	380
380	296
296	380
380	370
370	380
381	13
13	381
381	368
368	381
382	353
353	382
383	288
288	383
383	305
305	383
383	312
312	383
384	137
137	384
384	299
299	384
385	22
22	385
385	231
231	385
385	310
310	385
386	119
119	386
386	145
145	386
386	184
184	386
386	229
229	386
387	16
16	387
387	97
97	387
387	307
307	387
388	20
20	388
388	233
233	388
389	149
149	389
391	260
260	391
391	305
305	391
392	101
101	392
392	120
120	392
392	150
150	392
392	325
325	392
393	106
106	393
393	110
110	393
395	14
14	395
395	17
17	395
395	19
19	395
395	35
35	395
396	3
3	396
396	117
117	396
396	225
225	396
397	158
158	397
397	243
243	397
398	23
23	398
398	348
348	398
400	179
179	400
400	272
272	400
400	379
379	400
401	342
342	401
402	94
94	402
402	110
110	402
402	241
241	402
402	310
310	402
403	191
191	403
405	273
273	405
406	63
63	406
406	209
209	406
406	212
212	406
406	295
295	406
407	76
76	407
407	77
77	407
407	169
169	407
407	185
185	407
408	279
279	408
408	356
356	408
408	365
365	408
408	394
394	408
409	149
149	409
409	369
369	409
410	358
358	410
411	18
18	411
411	400
400	411
413	393
393	413
414	101
101	414
414	171
171	414
414	338
338	414
414	339
339	414
415	295
295	415
417	123
123	417
417	189
189	417
417	222
222	417
417	272
272	417
417	344
344	417
417	361
361	417
418	343
343	418
419	90
90	419
419	200
200	419
419	282
282	419
420	360
360	420
421	143
143	421
421	236
236	421
421	270
270	421
421	285
285	421
421	341
341	421
422	25
25	422
422	259
259	422
423	3
3	423
423	33
33	423
424	65
65	424
424	296
296	424
425	363
363	425
427	34
34	427
428	64
64	428
429	144
144	429
429	145
145	429
429	260
260	429
430	379
379	430
431	18
18	431
431	71
71	431
431	276
276	431
431	411
411	431
432	210
210	432
432	292
292	432
433	29
29	433
433	82
82	433
433	122
122	433
434	223
223	434
435	30
30	435
435	41
41	435
435	228
228	435
437	240
240	437
438	260
260	438
438	359
359	438
438	429
429	438
438	436
436	438
439	239
239	439
439	275
275	439
439	422
422	439
440	12
12	440
440	41
41	440
440	252
252	440
440	435
435	440
441	185
185	441
441	206
206	441
441	234
234	441
442	5
5	442
442	72
72	442
442	111
111	442
443	279
279	443
443	405
405	443
444	25
25	444
444	423
423	444
445	125
125	445
445	428
428	445
446	9
9	446
446	86
86	446
446	275
275	446
446	307
307	446
446	439
439	446
447	230
230	447
447	440
440	447
448	318
318	448
448	426
426	448
449	156
156	449
449	383
383	449
451	214
214	451
451	253
253	451
452	333
333	452
453	430
430	453
454	226
226	454
454	350
350	454
455	372
372	455
456	96
96	456
456	169
169	456
456	185
185	456
456	206
206	456
456	407
407	456
456	441
441	456
457	414
414	457
458	200
200	458
458	389
389	458
458	419
419	458
459	246
246	459
460	174
174	460
460	216
216	460
460	348
348	460
461	134
134	461
461	167
167	461
461	348
348	461
461	398
398	461
462	161
161	462
462	347
347	462
463	413
413	463
463	430
430	463
463	453
453	463
464	346
346	464
465	71
71	465
465	340
340	465
465	368
368	465
466	12
12	466
466	200
200	466
466	213
213	466
466	411
411	466
467	161
161	467
467	349
349	467
467	384
384	467
468	210
210	468
468	233
233	468
468	354
354	468
468	364
364	468
469	211
211	469
469	396
396	469
470	376
376	470
471	342
342	471
472	159
159	472
472	282
282	472
472	354
354	472
473	131
131	473
473	163
163	473
473	269
269	473
473	282
282	473
473	289
289	473
473	352
352	473
474	196
196	474
475	41
41	475
475	253
253	475
475	274
274	475
478	45
45	478
478	114
114	478
478	193
193	478
478	231
231	478
478	252
252	478
478	382
382	478
478	404
404	478
479	101
101	479
480	191
191	480
480	245
245	480
480	318
318	480
481	38
38	481
481	98
98	481
482	16
16	482
482	330
330	482
482	382
382	482
482	478
478	482
483	83
83	483
483	242
242	483
483	321
321	483
484	84
84	484
484	88
88	484
484	104
104	484
484	154
154	484
484	224
224	484
485	180
180	485
485	219
219	485
485	232
232	485
485	240
240	485
485	366
366	485
487	116
116	487
487	440
440	487
487	447
447	487
487	475
475	487
488	121
121	488
488	167
167	488
489	31
31	489
489	152
152	489
489	239
239	489
490	91
91	490
490	347
347	490
490	462
462	490
491	292
292	491
491	372
372	491
492	3
3	492
492	6
6	492
492	100
100	492
492	210
210	492
492	334
334	492
493	278
278	493
493	280
280	493
494	197
197	494
494	240
240	494
494	350
350	494
495	150
150	495
495	302
302	495
495	339
339	495
496	23
23	496
496	40
40	496
496	152
152	496
496	239
239	496
496	259
259	496
496	275
275	496
496	280
280	496
496	461
461	496
497	43
43	497
497	77
77	497
497	315
315	497
498	51
51	498
499	161
161	499
499	273
273	499
499	376
376	499
500	64
64	500
500	445
445	500
501	27
27	501
501	160
160	501
501	324
324	501
501	451
451	501
501	474
474	501
502	86
86	502
502	439
439	502
502	455
455	502
502	491
491	502
503	258
258	503
504	20
20	504
504	272
272	504
504	400
400	504
504	404
404	504
504	466
466	504
505	124
124	505
505	179
179	505
505	379
379	505
505	400
400	505
505	418
418	505
505	429
429	505
506	14
14	506
506	282
282	506
506	458
458	506
507	19
19	507
507	24
24	507
507	252
252	507
508	27
27	508
508	125
125	508
508	304
304	508
508	398
398	508
508	465
465	508
509	149
149	509
509	319
319	509
509	409
409	509
509	412
412	509
510	150
150	510
510	239
239	510
510	432
432	510
511	16
16	511
511	114
114	511
511	185
185	511
511	308
308	511
511	482
482	511
512	242
242	512
513	115
115	513
513	486
486	513
514	27
27	514
514	36
36	514
514	98
98	514
514	217
217	514
514	398
398	514
515	7
7	515
515	409
409	515
516	250
250	516
516	317
317	516
516	420
420	516
517	63
63	517
517	120
120	517
517	286
286	517
517	287
287	517
518	147
147	518
518	299
299	518
520	208
208	520
520	505
505	520
521	94
94	521
521	146
146	521
521	373
373	521
522	111
111	522
522	204
204	522
522	275
275	522
522	312
312	522
522	422
422	522
522	483
483	522
523	329
329	523
524	333
333	524
524	448
448	524
524	470
470	524
525	27
27	525
525	98
98	525
525	181
181	525
525	253
253	525
525	316
316	525
525	359
359	525
525	451
451	525
525	463
463	525
525	514
514	525
526	44
44	526
526	153
153	526
526	241
241	526
527	154
154	527
527	450
450	527
528	1
1	528
529	184
184	529
529	341
341	529
529	491
491	529
529	502
502	529
530	39
39	530
530	206
206	530
530	320
320	530
530	333
333	530
530	445
445	530
531	60
60	531
531	153
153	531
531	204
204	531
531	241
241	531
531	346
346	531
531	477
477	531
532	174
174	532
532	304
304	532
532	322
322	532
532	460
460	532
533	83
83	533
533	153
153	533
533	315
315	533
533	350
350	533
534	196
196	534
534	305
305	534
534	324
324	534
534	436
436	534
535	78
78	535
535	243
243	535
536	106
106	536
536	189
189	536
536	361
361	536
536	368
368	536
536	381
381	536
537	73
73	537
537	244
244	537
537	523
523	537
538	117
117	538
538	334
334	538
538	434
434	538
538	453
453	538
539	87
87	539
539	175
175	539
539	189
189	539
539	288
288	539
540	31
31	540
540	42
42	540
540	153
153	540
540	461
461	540
540	489
489	540
541	48
48	541
541	65
65	541
542	454
454	542
542	474
474	542
543	477
477	543
544	19
19	544
544	425
425	544
545	37
37	545
545	50
50	545
545	271
271	545
545	435
435	545
546	175
175	546
546	368
368	546
546	428
428	546
547	259
259	547
547	422
422	547
548	122
122	548
548	186
186	548
548	460
460	548
549	93
93	549
549	135
135	549
549	148
148	549
549	296
296	549
549	350
350	549
549	414
414	549
550	10
10	550
550	21
21	550
550	240
240	550
550	315
315	550
550	494
494	550
550	533
533	550
551	75
75	551
551	166
166	551
551	284
284	551
551	454
454	551
552	68
68	552
552	246
246	552
552	344
344	552
553	91
91	553
553	194
194	553
554	16
16	554
554	39
39	554
554	93
93	554
554	155
155	554
554	193
193	554
554	482
482	554
554	511
511	554
555	4
4	555
555	302
302	555
555	492
492	555
555	495
495	555
556	0
0	556
556	71
71	556
556	269
269	556
556	347
347	556
556	395
395	556
556	473
473	556
557	253
253	557
557	320
320	557
557	322
322	557
557	475
475	557
558	84
84	558
558	234
234	558
558	484
484	558
558	513
513	558
559	161
161	559
559	420
420	559
559	467
467	559
559	498
498	559
560	56
56	560
560	84
84	560
560	123
123	560
560	284
284	560
561	92
92	561
561	111
111	561
561	241
241	561
561	310
310	561
561	349
349	561
561	352
352	561
562	50
50	562
562	69
69	562
562	158
158	562
562	454
454	562
562	551
551	562
563	203
203	563
563	276
276	563
563	292
292	563
563	309
309	563
563	351
351	563
563	369
369	563
564	13
13	564
564	83
83	564
564	244
244	564
564	367
367	564
564	550
550	564
565	55
55	565
565	356
356	565
566	142
142	566
566	147
147	566
566	187
187	566
566	317
317	566
567	198
198	567
567	261
261	567
567	397
397	567
568	157
157	568
568	411
411	568
569	513
513	569
569	558
558	569
570	58
58	570
570	65
65	570
570	249
249	570
571	181
181	571
571	202
202	571
572	48
48	572
572	238
238	572
572	261
261	572
573	2
2	573
573	187
187	573
573	364
364	573
574	11
11	574
574	79
79	574
574	133
133	574
574	162
162	574
574	191
191	574
575	40
40	575
575	119
119	575
575	366
366	575
576	89
89	576
576	246
246	576
576	291
291	576
576	296
296	576
576	342
342	576
576	380
380	576
577	83
83	577
577	88
88	577
577	236
236	577
577	270
270	577
577	367
367	577
577	522
522	577
577	564
564	577
578	274
274	578
578	320
320	578
578	557
557	578
579	29
29	579
579	435
435	579
580	240
240	580
580	252
252	580
580	416
416	580
581	113
113	581
581	195
195	581
581	468
468	581
581	497
497	581
582	86
86	582
582	446
446	582
584	66
66	584
584	249
249	584
584	570
570	584
585	137
137	585
585	201
201	585
585	310
310	585
585	349
349	585
585	384
384	585
585	458
458	585
585	506
506	585
585	561
561	585
586	84
84	586
586	474
474	586
586	498
498	586
587	8
8	587
587	27
27	587
587	196
196	587
587	304
304	587
587	474
474	587
587	508
508	587
588	12
12	588
588	228
228	588
588	380
380	588
588	435
435	588
589	14
14	589
589	21
21	589
589	440
440	589
589	447
447	589
589	487
487	589
589	564
564	589
590	141
141	590
590	159
159	590
590	210
210	590
590	534
534	590
591	35
35	591
591	71
71	591
591	348
348	591
591	357
357	591
591	556
556	591
592	288
288	592
592	368
368	592
592	381
381	592
592	508
508	592
592	518
518	592
592	536
536	592
592	539
539	592
593	314
314	593
593	399
399	593
593	418
418	593
593	505
505	593
594	67
67	594
594	421
421	594
594	432
432	594
595	48
48	595
596	181
181	596
596	263
263	596
596	560
560	596
598	4
4	598
598	138
138	598
598	218
218	598
598	298
298	598
598	303
303	598
598	555
555	598
599	84
84	599
599	284
284	599
599	560
560	599
600	137
137	600
600	200
200	600
600	213
213	600
600	384
384	600
600	385
385	600
600	520
520	600
600	585
585	600
601	143
143	601
601	218
218	601
602	68
68	602
602	273
273	602
602	319
319	602
602	376
376	602
603	150
150	603
603	325
325	603
603	555
555	603
604	31
31	604
604	305
305	604
604	324
324	604
604	326
326	604
605	107
107	605
606	10
10	606
606	79
79	606
606	182
182	606
607	448
448	607
607	464
464	607
607	518
518	607
607	539
539	607
608	131
131	608
608	134
134	608
608	259
259	608
608	289
289	608
609	106
106	609
609	272
272	609
609	427
427	609
609	543
543	609
609	602
602	609
610	268
268	610
610	337
337	610
611	28
28	611
611	379
379	611
611	381
381	611
611	430
430	611
612	36
36	612
612	144
144	612
612	145
145	612
612	495
495	612
613	85
85	613
613	428
428	613
613	445
445	613
613	611
611	613
614	14
14	614
614	30
30	614
614	127
127	614
614	291
291	614
614	412
412	614
615	319
319	615
615	509
509	615
616	50
50	616
616	52
52	616
616	412
412	616
616	545
545	616
617	75
75	617
617	81
81	617
617	195
195	617
617	340
340	617
617	450
450	617
618	30
30	618
618	70
70	618
618	245
245	618
619	276
276	619
619	431
431	619
619	617
617	619
620	119
119	620
620	453
453	620
620	611
611	620
621	48
48	621
621	261
261	621
621	572
572	621
622	132
132	622
622	158
158	622
622	169
169	622
622	268
268	622
622	320
320	622
622	397
397	622
622	445
445	622
622	500
500	622
623	223
223	623
623	547
547	623
624	256
256	624
624	330
330	624
624	340
340	624
624	507
507	624
625	38
38	625
626	205
205	626
626	424
424	626
627	50
50	627
627	211
211	627
627	271
271	627
627	322
322	627
627	557
557	627
627	623
623	627
628	88
88	628
628	425
425	628
628	447
447	628
628	564
564	628
629	260
260	629
629	391
391	629
630	165
165	630
630	329
329	630
630	523
523	630
631	133
133	631
631	155
155	631
631	201
201	631
631	345
345	631
632	0
0	632
632	28
28	632
632	266
266	632
632	329
329	632
632	523
523	632
632	556
556	632
633	256
256	633
634	123
123	634
634	255
255	634
634	284
284	634
634	370
370	634
635	1
1	635
635	80
80	635
635	352
352	635
635	630
630	635
636	342
342	636
636	471
471	636
636	503
503	636
637	165
165	637
637	390
390	637
637	630
630	637
638	151
151	638
638	181
181	638
638	316
316	638
638	413
413	638
638	525
525	638
639	100
100	639
639	271
271	639
639	450
450	639
639	547
547	639
639	608
608	639
639	623
623	639
640	90
90	640
640	114
114	640
641	68
68	641
641	162
162	641
641	205
205	641
641	220
220	641
641	273
273	641
641	459
459	641
641	602
602	641
641	615
615	641
642	106
106	642
642	187
187	642
642	344
344	642
642	356
356	642
642	361
361	642
642	536
536	642
642	565
565	642
643	25
25	643
643	198
198	643
643	362
362	643
643	423
423	643
643	519
519	643
644	34
34	644
644	427
427	644
644	542
542	644
644	543
543	644
645	34
34	645
645	571
571	645
645	638
638	645
646	85
85	646
646	169
169	646
646	377
377	646
646	613
613	646
646	622
622	646
647	9
9	647
647	375
375	647
648	117
117	648
648	469
469	648
648	640
640	648
649	571
571	649
649	645
645	649
650	27
27	650
650	168
168	650
650	394
394	650
650	638
638	650
650	649
649	650
651	187
187	651
651	408
408	651
651	449
449	651
651	642
642	651
652	260
260	652
653	5
5	653
653	72
72	653
653	205
205	653
653	224
224	653
653	346
346	653
653	355
355	653
653	442
442	653
654	515
515	654
655	143
143	655
655	155
155	655
656	45
45	656
656	230
230	656
656	425
425	656
656	543
543	656
656	628
628	656
657	15
15	657
657	124
124	657
657	263
263	657
658	94
94	658
658	246
246	658
658	389
389	658
658	458
458	658
658	552
552	658
658	601
601	658
659	52
52	659
659	584
584	659
660	94
94	660
660	149
149	660
660	159
159	660
660	223
223	660
660	396
396	660
660	658
658	660
661	70
70	661
661	388
388	661
661	648
648	661
662	14
14	662
662	21
21	662
662	35
35	662
662	182
182	662
662	283
283	662
662	589
589	662
663	99
99	663
663	557
557	663
663	654
654	663
664	60
60	664
664	111
111	664
664	236
236	664
664	239
239	664
664	275
275	664
664	522
522	664
664	531
531	664
665	285
285	665
665	296
296	665
665	303
303	665
665	533
533	665
665	601
601	665
666	37
37	666
666	52
52	666
666	69
69	666
666	162
162	666
666	616
616	666
667	3
3	667
667	301
301	667
667	343
343	667
667	418
418	667
667	472
472	667
668	356
356	668
668	424
424	668
668	541
541	668
669	66
66	669
669	249
249	669
669	421
421	669
669	594
594	669
670	249
249	670
670	336
336	670
670	341
341	670
670	629
629	670
670	669
669	670
671	121
121	671
671	167
167	671
671	390
390	671
671	488
488	671
671	526
526	671
671	540
540	671
672	178
178	672
672	276
276	672
672	409
409	672
672	449
449	672
673	127
127	673
673	217
217	673
673	378
378	673
674	31
31	674
674	265
265	674
674	305
305	674
674	306
306	674
674	383
383	674
674	489
489	674
674	540
540	674
675	71
71	675
675	322
322	675
675	431
431	675
675	532
532	675
675	633
633	675
676	172
172	676
676	289
289	676
676	473
473	676
676	603
603	676
677	198
198	677
677	224
224	677
677	422
422	677
677	442
442	677
677	522
522	677
678	377
377	678
678	583
583	678
679	75
75	679
679	325
325	679
679	512
512	679
679	656
656	679
680	231
231	680
680	437
437	680
680	478
478	680
680	580
580	680
681	12
12	681
681	240
240	681
681	580
580	681
682	74
74	682
682	242
242	682
682	332
332	682
682	410
410	682
683	282
282	683
683	376
376	683
683	473
473	683
684	25
25	684
684	422
422	684
684	443
443	684
684	502
502	684
685	119
119	685
685	219
219	685
685	326
326	685
685	334
334	685
685	437
437	685
685	485
485	685
685	575
575	685
686	217
217	686
686	399
399	686
686	673
673	686
687	626
626	687
688	234
234	688
688	253
253	688
688	397
397	688
688	441
441	688
688	567
567	688
688	638
638	688
688	645
645	688
689	42
42	689
689	73
73	689
689	512
512	689
689	608
608	689
690	126
126	690
690	558
558	690
690	599
599	690
691	197
197	691
691	226
226	691
691	274
274	691
691	288
288	691
692	8
8	692
692	37
37	692
692	154
154	692
692	570
570	692
693	368
368	693
693	381
381	693
693	383
383	693
693	536
536	693
693	592
592	693
693	620
620	693
693	651
651	693
694	161
161	694
694	241
241	694
694	349
349	694
694	396
396	694
694	402
402	694
694	660
660	694
695	335
335	695
695	468
468	695
695	678
678	695
696	276
276	696
696	316
316	696
696	518
518	696
696	592
592	696
697	1
1	697
697	65
65	697
697	528
528	697
697	570
570	697
698	7
7	698
698	155
155	698
698	342
342	698
698	345
345	698
698	409
409	698
698	576
576	698
698	631
631	698
699	58
58	699
699	315
315	699
699	527
527	699
700	35
35	700
700	258
258	700
700	563
563	700
700	670
670	700
701	191
191	701
701	256
256	701
701	467
467	701
701	499
499	701
701	633
633	701
702	82
82	702
702	95
95	702
702	122
122	702
702	247
247	702
702	302
302	702
703	172
172	703
703	218
218	703
703	303
303	703
703	325
325	703
703	598
598	703
703	603
603	703
704	125
125	704
704	134
134	704
704	158
158	704
704	253
253	704
704	377
377	704
704	397
397	704
704	475
475	704
704	557
557	704
704	622
622	704
705	520
520	705
705	541
541	705
705	572
572	705
706	58
58	706
706	104
104	706
706	232
232	706
706	251
251	706
706	582
582	706
707	134
134	707
707	225
225	707
707	253
253	707
707	324
324	707
707	451
451	707
707	453
453	707
707	525
525	707
707	538
538	707
708	36
36	708
708	514
514	708
708	638
638	708
708	650
650	708
709	343
343	709
709	416
416	709
710	138
138	710
710	233
233	710
710	598
598	710
711	396
396	711
711	614
614	711
712	172
172	712
712	262
262	712
712	265
265	712
712	309
309	712
713	49
49	713
713	233
233	713
713	456
456	713
713	710
710	713
714	181
181	714
714	316
316	714
714	382
382	714
714	525
525	714
714	638
638	714
715	62
62	715
715	266
266	715
715	347
347	715
715	526
526	715
715	632
632	715
716	7
7	716
716	155
155	716
716	554
554	716
717	57
57	717
717	83
83	717
717	248
248	717
717	367
367	717
717	564
564	717
717	577
577	717
718	381
381	718
719	139
139	719
719	157
157	719
719	219
219	719
719	458
458	719
719	568
568	719
720	172
172	720
720	218
218	720
720	388
388	720
720	419
419	720
721	437
437	721
721	597
597	721
722	213
213	722
722	408
408	722
722	585
585	722
722	606
606	722
723	116
116	723
723	156
156	723
723	157
157	723
723	178
178	723
723	449
449	723
723	466
466	723
723	535
535	723
724	170
170	724
724	493
493	724
724	633
633	724
725	144
144	725
725	168
168	725
725	369
369	725
725	498
498	725
725	515
515	725
725	559
559	725
725	654
654	725
726	444
444	726
727	11
11	727
727	133
133	727
727	300
300	727
727	480
480	727
727	494
494	727
727	574
574	727
728	223
223	728
728	448
448	728
728	539
539	728
729	32
32	729
729	87
87	729
729	454
454	729
729	539
539	729
729	542
542	729
730	138
138	730
730	203
203	730
730	227
227	730
731	179
179	731
731	379
379	731
731	400
400	731
731	505
505	731
731	568
568	731
732	54
54	732
732	371
371	732
732	553
553	732
733	96
96	733
733	234
234	733
733	261
261	733
733	393
393	733
733	413
413	733
733	441
441	733
733	595
595	733
733	688
688	733
734	359
359	734
734	670
670	734
734	714
714	734
735	26
26	735
735	263
263	735
736	396
396	736
736	462
462	736
736	614
614	736
736	623
623	736
736	660
660	736
736	694
694	736
737	400
400	737
738	301
301	738
738	337
337	738
738	480
480	738
738	727
727	738
739	72
72	739
739	726
726	739
740	218
218	740
741	79
79	741
741	115
115	741
742	132
132	742
742	134
134	742
742	158
158	742
742	226
226	742
742	353
353	742
742	488
488	742
743	120
120	743
743	197
197	743
743	226
226	743
743	258
258	743
743	265
265	743
743	691
691	743
744	96
96	744
744	181
181	744
744	221
221	744
744	428
428	744
744	456
456	744
744	596
596	744
745	43
43	745
745	158
158	745
745	637
637	745
745	659
659	745
746	29
29	746
746	161
161	746
746	166
166	746
746	499
499	746
746	684
684	746
747	226
226	747
747	370
370	747
747	636
636	747
747	691
691	747
748	71
71	748
748	125
125	748
748	357
357	748
748	428
428	748
748	465
465	748
748	546
546	748
748	617
617	748
748	619
619	748
749	128
128	749
749	240
240	749
749	485
485	749
749	591
591	749
750	5
5	750
750	139
139	750
750	182
182	750
750	232
232	750
751	306
306	751
751	489
489	751
752	220
220	752
752	373
373	752
752	448
448	752
752	605
605	752
752	607
607	752
753	127
127	753
753	256
256	753
753	378
378	753
753	452
452	753
754	127
127	754
754	412
412	754
754	686
686	754
755	25
25	755
755	364
364	755
755	519
519	755
756	319
319	756
756	376
376	756
756	470
470	756
756	548
548	756
757	271
271	757
757	451
451	757
757	557
557	757
758	198
198	758
